loss,accuracy
223.50344848632812,28538.978515625
223.3331298828125,28499.333984375
223.0552215576172,28459.994140625
222.7028045654297,28421.05859375
222.3070831298828,28381.880859375
221.9995880126953,28342.48828125
221.7135467529297,28303.466796875
221.4276885986328,28264.373046875
221.0681915283203,28224.970703125
220.74600219726562,28186.021484375
220.540771484375,28147.08984375
220.09194946289062,28108.48046875
219.99334716796875,28069.818359375
219.59112548828125,28031.330078125
219.254150390625,27992.9921875
218.9458465576172,27954.81640625
218.76507568359375,27916.859375
218.37901306152344,27879.1171875
218.06251525878906,27841.263671875
217.81793212890625,27803.189453125
217.473388671875,27764.97265625
217.16429138183594,27726.921875
216.97097778320312,27689.41796875
216.5840606689453,27651.890625
216.2306671142578,27614.576171875
216.0789794921875,27576.94140625
215.68994140625,27539.146484375
215.31793212890625,27501.158203125
215.08053588867188,27463.349609375
214.82899475097656,27425.751953125
214.59112548828125,27388.548828125
214.25381469726562,27351.408203125
214.01556396484375,27314.64453125
213.64854431152344,27278.1875
213.33404541015625,27241.626953125
213.04458618164062,27204.80078125
212.7853240966797,27167.900390625
212.52149963378906,27131.119140625
212.22470092773438,27093.875
211.93276977539062,27056.771484375
211.7255859375,27019.845703125
211.25851440429688,26983.140625
211.10968017578125,26946.671875
210.8609619140625,26910.431640625
210.53477478027344,26874.103515625
210.22691345214844,26837.943359375
209.93014526367188,26801.626953125
209.70901489257812,26765.296875
209.50228881835938,26728.59765625
209.10494995117188,26691.8515625
208.87290954589844,26655.39453125
208.55587768554688,26618.869140625
208.22731018066406,26582.453125
207.92532348632812,26546.08984375
207.63377380371094,26509.63671875
207.37278747558594,26473.044921875
207.14434814453125,26436.68359375
206.68801879882812,26400.5390625
206.56341552734375,26364.205078125
206.2472686767578,26327.658203125
205.94566345214844,26291.03515625
205.6853790283203,26254.6328125
205.362060546875,26218.75
205.1031036376953,26182.841796875
204.8415985107422,26146.869140625
204.5674285888672,26111.451171875
204.31866455078125,26076.6796875
203.9738311767578,26042.103515625
203.71409606933594,26007.62109375
203.44834899902344,25973.03125
203.15150451660156,25938.388671875
202.96788024902344,25903.728515625
202.5966033935547,25869.15234375
202.40841674804688,25834.61328125
202.1645965576172,25799.876953125
201.84860229492188,25764.783203125
201.49008178710938,25729.955078125
201.31175231933594,25695.15234375
201.00010681152344,25660.51953125
200.65235900878906,25626.431640625
200.50466918945312,25592.3203125
200.1758575439453,25558.341796875
199.99449157714844,25524.25390625
199.69366455078125,25490.212890625
199.3804931640625,25456.17578125
199.20037841796875,25421.85546875
198.85015869140625,25387.654296875
198.59739685058594,25353.35546875
198.31700134277344,25319.189453125
198.0951690673828,25284.70703125
197.7368927001953,25250.30078125
197.53175354003906,25215.96484375
197.31362915039062,25181.994140625
196.97850036621094,25147.890625
196.71002197265625,25113.892578125
196.42547607421875,25079.59375
196.1459197998047,25045.072265625
195.86233520507812,25011.044921875
195.56272888183594,24976.830078125
195.3883514404297,24942.6640625
195.11312866210938,24908.59375
194.82980346679688,24874.767578125
194.62860107421875,24841.439453125
194.32009887695312,24807.978515625
194.0554962158203,24774.3203125
193.78399658203125,24740.650390625
193.55929565429688,24706.626953125
193.37196350097656,24672.41015625
192.95089721679688,24638.080078125
192.72305297851562,24604.255859375
192.43966674804688,24570.708984375
192.23004150390625,24537.158203125
191.93563842773438,24503.35546875
191.64739990234375,24470.103515625
191.39013671875,24436.9921875
191.18431091308594,24403.333984375
190.91282653808594,24369.568359375
190.64537048339844,24336.05078125
190.45724487304688,24302.431640625
190.06797790527344,24268.970703125
189.8217315673828,24236.0390625
189.56480407714844,24203.376953125
189.28091430664062,24170.765625
189.17713928222656,24138.376953125
188.79624938964844,24106.23828125
188.5142059326172,24073.8828125
188.3690643310547,24041.701171875
188.1291046142578,24010.27734375
187.84535217285156,23978.384765625
187.54501342773438,23946.173828125
187.3107452392578,23914.04296875
187.1102752685547,23881.544921875
186.86724853515625,23849.23828125
186.51861572265625,23817.2578125
186.26048278808594,23785.5703125
186.10675048828125,23754.119140625
185.75840759277344,23722.275390625
185.57113647460938,23690.4296875
185.3845672607422,23658.7734375
185.0680389404297,23626.94921875
184.90927124023438,23595.2578125
184.58082580566406,23563.654296875
184.3093719482422,23532.009765625
184.06716918945312,23500.7734375
183.80519104003906,23469.72265625
183.54225158691406,23438.73046875
183.39854431152344,23408.205078125
183.1743927001953,23377.951171875
182.84861755371094,23347.53515625
182.6812744140625,23317.2578125
182.37020874023438,23287.50390625
182.2333984375,23257.92578125
181.89553833007812,23228.59765625
181.71168518066406,23199.322265625
181.5316162109375,23170.0859375
181.2544403076172,23140.677734375
181.1038055419922,23111.728515625
180.81471252441406,23082.80859375
180.49337768554688,23053.6953125
180.3726043701172,23024.634765625
180.11669921875,22995.2421875
179.89404296875,22965.57421875
179.64474487304688,22936.169921875
179.4326171875,22906.677734375
179.2277069091797,22877.095703125
179.02120971679688,22847.5546875
178.67152404785156,22817.97265625
178.4674835205078,22788.6796875
178.30418395996094,22759.732421875
178.07579040527344,22730.58203125
177.79495239257812,22701.787109375
177.69252014160156,22673.09375
177.40481567382812,22644.255859375
177.1359100341797,22615.46484375
176.9951629638672,22586.544921875
176.72808837890625,22557.767578125
176.51416015625,22529.181640625
176.2968292236328,22501.13671875
176.08584594726562,22472.7734375
175.88186645507812,22444.73046875
175.59852600097656,22416.8046875
175.29534912109375,22389.109375
175.16009521484375,22361.14453125
174.94635009765625,22333.14453125
174.80374145507812,22305.25390625
174.54815673828125,22277.802734375
174.28851318359375,22250.26171875
174.01190185546875,22222.673828125
173.94847106933594,22194.998046875
173.58079528808594,22167.638671875
173.373046875,22140.5
173.22824096679688,22113.3671875
173.0487518310547,22086.431640625
172.84681701660156,22059.3515625
172.57127380371094,22032.564453125
172.39706420898438,22005.91796875
172.12799072265625,21979.21875
172.00120544433594,21952.17578125
171.6717987060547,21925.13671875
171.5470428466797,21898.337890625
171.30523681640625,21871.447265625
171.0838165283203,21844.4296875
170.90196228027344,21817.380859375
170.6592254638672,21790.37890625
170.4419403076172,21763.2578125
170.25672912597656,21736.203125
170.08328247070312,21709.521484375
169.8720245361328,21683.162109375
169.7263641357422,21657.40625
169.42483520507812,21631.689453125
169.20697021484375,21606.4140625
169.03939819335938,21581.322265625
168.91912841796875,21556.26171875
168.7220458984375,21531.029296875
168.49224853515625,21505.998046875
168.21971130371094,21480.69921875
168.0250244140625,21455.12109375
167.7940216064453,21429.73828125
167.6367950439453,21403.96484375
167.38417053222656,21378.513671875
167.2178955078125,21352.8984375
167.08860778808594,21327.392578125
166.81219482421875,21301.728515625
166.6201171875,21276.119140625
166.42185974121094,21250.25
166.2111053466797,21224.279296875
166.14572143554688,21198.369140625
165.79275512695312,21172.1953125
165.67137145996094,21145.73828125
165.45571899414062,21119.224609375
165.3277587890625,21092.869140625
164.98797607421875,21066.833984375
164.85006713867188,21040.611328125
164.64308166503906,21014.595703125
164.4237060546875,20988.783203125
164.2152557373047,20963.3671875
164.00965881347656,20938.16796875
163.8084259033203,20912.986328125
163.6313934326172,20887.578125
163.3399200439453,20862.359375
163.15084838867188,20837.48828125
163.00389099121094,20812.888671875
162.74388122558594,20787.87109375
162.59658813476562,20762.79296875
162.52725219726562,20737.736328125
162.29592895507812,20712.525390625
162.04449462890625,20687.25
161.7986602783203,20662.12890625
161.67054748535156,20637.01171875
161.4834442138672,20612.25390625
161.2339630126953,20587.2421875
161.1348876953125,20562.154296875
160.84716796875,20537.123046875
160.6703338623047,20512.255859375
160.550048828125,20487.416015625
160.23681640625,20462.19921875
160.03384399414062,20437.14453125
159.8263397216797,20412.171875
159.66610717773438,20387.3828125
159.5141143798828,20362.484375
159.37255859375,20337.271484375
159.0496368408203,20312.392578125
158.90745544433594,20287.619140625
158.75033569335938,20263.224609375
158.50485229492188,20238.484375
158.33660888671875,20213.994140625
158.0918731689453,20189.9453125
157.9438934326172,20166.521484375
157.8416290283203,20143.505859375
157.60232543945312,20120.587890625
157.41981506347656,20097.337890625
157.21043395996094,20074.265625
157.06871032714844,20051.169921875
156.87625122070312,20028.01171875
156.74041748046875,20005.40625
156.5413360595703,19982.91015625
156.33856201171875,19960.5390625
156.09764099121094,19938.056640625
156.07485961914062,19915.392578125
155.88710021972656,19892.86328125
155.6317138671875,19870.712890625
155.45851135253906,19848.57421875
155.31724548339844,19826.26171875
155.1532745361328,19804.037109375
154.9733123779297,19782.099609375
154.87339782714844,19759.91015625
154.67996215820312,19737.998046875
154.41522216796875,19715.96875
154.294189453125,19693.880859375
154.06704711914062,19671.66015625
153.94900512695312,19649.451171875
153.77561950683594,19627.06640625
153.64154052734375,19604.787109375
153.39788818359375,19582.41796875
153.261474609375,19559.9609375
153.07505798339844,19537.5234375
152.92942810058594,19515.203125
152.6772918701172,19493.431640625
152.60841369628906,19471.40625
152.22801208496094,19449.05078125
152.19219970703125,19426.708984375
152.0520782470703,19404.791015625
151.82012939453125,19382.6640625
151.63369750976562,19360.517578125
151.5050811767578,19338.689453125
151.30349731445312,19316.69140625
151.19573974609375,19294.935546875
150.88995361328125,19272.8046875
150.8240203857422,19250.6875
150.59083557128906,19228.58203125
150.44125366210938,19206.615234375
150.29869079589844,19184.529296875
150.09808349609375,19162.61328125
149.97390747070312,19140.74609375
149.7627716064453,19118.78125
149.61495971679688,19096.75390625
149.3638458251953,19074.935546875
149.1811065673828,19053.21875
149.13040161132812,19031.26171875
148.94447326660156,19009.376953125
148.76780700683594,18987.185546875
148.57147216796875,18965.13671875
148.38290405273438,18943.216796875
148.27655029296875,18921.44921875
148.07566833496094,18899.615234375
147.895751953125,18878.177734375
147.68115234375,18856.826171875
147.60751342773438,18835.533203125
147.32968139648438,18814.236328125
147.2495880126953,18792.841796875
147.0937957763672,18771.79296875
146.86288452148438,18750.328125
146.7275390625,18728.783203125
146.57017517089844,18707.38671875
146.3773956298828,18686.21875
146.19969177246094,18665.14453125
146.02700805664062,18644.216796875
145.8524627685547,18623.021484375
145.75723266601562,18601.830078125
145.55581665039062,18581.177734375
145.36737060546875,18560.828125
145.28497314453125,18540.365234375
145.07606506347656,18519.984375
144.9288787841797,18499.44140625
144.73336791992188,18478.640625
144.56198120117188,18458.009765625
144.42727661132812,18437.5
144.2800750732422,18417.439453125
144.11546325683594,18397.376953125
143.99058532714844,18377.482421875
143.78289794921875,18357.568359375
143.64462280273438,18337.837890625
143.414306640625,18318.138671875
143.31675720214844,18298.560546875
143.17544555664062,18278.9140625
143.0369110107422,18259.72265625
142.8622589111328,18240.359375
142.66200256347656,18221.005859375
142.5387420654297,18201.2734375
142.38365173339844,18181.498046875
142.26817321777344,18161.689453125
142.08004760742188,18141.90625
142.02590942382812,18122.02734375
141.79547119140625,18101.943359375
141.6493682861328,18081.994140625
141.49569702148438,18061.9765625
141.38516235351562,18041.984375
141.17782592773438,18021.947265625
141.0453643798828,18002.125
140.8676300048828,17982.3359375
140.7801513671875,17962.548828125
140.5803680419922,17942.96484375
140.39968872070312,17923.759765625
140.2384796142578,17904.27734375
140.12379455566406,17885.0
139.97610473632812,17865.73828125
139.86581420898438,17846.798828125
139.69515991210938,17828.18359375
139.49020385742188,17809.111328125
139.3163299560547,17790.158203125
139.18960571289062,17771.099609375
139.04678344726562,17751.998046875
138.86807250976562,17732.822265625
138.7799072265625,17714.03125
138.54238891601562,17695.068359375
138.45372009277344,17676.060546875
138.32760620117188,17657.232421875
138.15098571777344,17638.703125
137.9401092529297,17620.052734375
137.82977294921875,17601.177734375
137.71604919433594,17582.767578125
137.6207275390625,17564.357421875
137.40296936035156,17545.818359375
137.24778747558594,17527.26953125
137.1301727294922,17509.046875
137.00726318359375,17490.82421875
136.83041381835938,17472.46484375
136.7160186767578,17454.02734375
136.5999298095703,17435.72265625
136.46202087402344,17417.71875
136.26817321777344,17399.5625
136.10479736328125,17381.5859375
136.02093505859375,17363.607421875
135.91015625,17345.333984375
135.66213989257812,17327.111328125
135.57833862304688,17308.609375
135.3971405029297,17290.42578125
135.33551025390625,17272.03515625
135.18141174316406,17253.591796875
135.01536560058594,17235.044921875
134.9306182861328,17216.423828125
134.68035888671875,17197.876953125
134.56527709960938,17179.064453125
134.34007263183594,17160.53515625
134.26524353027344,17142.119140625
134.22450256347656,17123.994140625
133.9738006591797,17105.96875
133.8520965576172,17087.9140625
133.6918487548828,17070.203125
133.52577209472656,17052.728515625
133.51780700683594,17035.40625
133.36520385742188,17018.341796875
133.14309692382812,17000.990234375
133.0680389404297,16983.689453125
132.92286682128906,16966.5390625
132.82298278808594,16949.25
132.5992431640625,16932.3671875
132.49240112304688,16915.75390625
132.42835998535156,16899.2421875
132.24560546875,16882.546875
132.06788635253906,16865.6953125
132.02069091796875,16848.48046875
131.79893493652344,16831.52734375
131.70608520507812,16814.248046875
131.5397491455078,16797.19921875
131.43215942382812,16780.103515625
131.28939819335938,16762.732421875
131.21041870117188,16745.109375
131.05621337890625,16727.23828125
130.90126037597656,16709.2578125
130.7602996826172,16691.37890625
130.6248779296875,16673.7734375
130.47067260742188,16655.884765625
130.35360717773438,16638.306640625
130.17967224121094,16620.501953125
130.13856506347656,16602.890625
129.87265014648438,16585.484375
129.81651306152344,16567.884765625
129.71539306640625,16550.73046875
129.4526824951172,16533.810546875
129.41729736328125,16516.93359375
129.3456268310547,16500.197265625
129.1221160888672,16483.3515625
128.9201202392578,16466.544921875
128.86753845214844,16449.93359375
128.74130249023438,16433.892578125
128.6887969970703,16417.724609375
128.45355224609375,16401.671875
128.36692810058594,16385.314453125
128.19857788085938,16369.12890625
128.1140899658203,16352.8037109375
127.9240951538086,16336.71875
127.8923110961914,16320.8212890625
127.7127456665039,16304.763671875
127.68374633789062,16288.978515625
127.46896362304688,16273.2236328125
127.30367279052734,16257.357421875
127.23153686523438,16241.8349609375
127.06974792480469,16226.373046875
126.97371673583984,16210.845703125
126.90200805664062,16195.5791015625
126.73828125,16180.1728515625
126.63247680664062,16164.787109375
126.50993347167969,16149.4208984375
126.39470672607422,16134.021484375
126.30144500732422,16118.298828125
126.11427307128906,16102.8466796875
126.07530212402344,16087.529296875
125.91719818115234,16072.4296875
125.77729034423828,16057.3388671875
125.60736083984375,16042.2236328125
125.54314422607422,16027.482421875
125.35301208496094,16012.55859375
125.3373031616211,15997.5703125
125.19606018066406,15982.5595703125
125.12081146240234,15967.4345703125
124.91839599609375,15952.2958984375
124.82408142089844,15937.0615234375
124.71005249023438,15921.87109375
124.61588287353516,15906.7705078125
124.46070861816406,15891.62890625
124.32904815673828,15876.7587890625
124.27655792236328,15862.1708984375
124.13481140136719,15847.634765625
124.03633880615234,15832.955078125
123.94657897949219,15818.2822265625
123.8432388305664,15803.6748046875
123.66873931884766,15789.2666015625
123.60553741455078,15775.04296875
123.4780502319336,15760.546875
123.3603515625,15746.0537109375
123.1744155883789,15731.6826171875
123.10493469238281,15717.2587890625
122.99784088134766,15702.7412109375
122.84783172607422,15688.3330078125
122.8197250366211,15673.8642578125
122.65556335449219,15659.3974609375
122.51334381103516,15645.0517578125
122.46847534179688,15630.84765625
122.34281921386719,15616.5732421875
122.20211029052734,15602.3681640625
122.1268539428711,15588.15234375
122.03863525390625,15574.0361328125
121.95698547363281,15559.8720703125
121.81330108642578,15545.81640625
121.58673095703125,15531.7080078125
121.51490783691406,15517.7841796875
121.50067901611328,15503.79296875
121.31321716308594,15489.90625
121.21452331542969,15476.09375
121.15713500976562,15462.474609375
121.01341247558594,15449.3134765625
120.9124755859375,15436.2421875
120.85120391845703,15423.435546875
120.72770690917969,15410.650390625
120.654541015625,15397.787109375
120.4422836303711,15384.9345703125
120.38569641113281,15372.099609375
120.35060119628906,15359.265625
120.19429016113281,15346.328125
120.09223937988281,15333.3095703125
120.05081176757812,15320.3681640625
119.87472534179688,15307.109375
119.7973861694336,15294.1357421875
119.6900634765625,15280.9013671875
119.59797668457031,15267.7236328125
119.51339721679688,15254.5341796875
119.38104248046875,15241.087890625
119.24735260009766,15227.6796875
119.19429016113281,15214.373046875
119.10527801513672,15200.8662109375
118.94413757324219,15187.4423828125
118.9223861694336,15174.130859375
118.70957946777344,15160.7880859375
118.74701690673828,15147.6494140625
118.56793975830078,15134.59765625
118.43887329101562,15121.509765625
118.3715591430664,15108.6533203125
118.24501037597656,15095.9443359375
118.2194595336914,15083.123046875
118.0789794921875,15070.70703125
117.92281341552734,15058.1650390625
117.83722686767578,15045.5810546875
117.77326202392578,15032.8974609375
117.65701293945312,15020.2822265625
117.55300903320312,15007.7890625
117.487060546875,14995.6376953125
117.31421661376953,14983.71484375
117.28519439697266,14971.875
117.12104797363281,14960.0029296875
117.10575866699219,14947.8623046875
117.01638793945312,14935.6484375
116.88580322265625,14923.62890625
116.74524688720703,14911.490234375
116.68246459960938,14899.0322265625
116.60891723632812,14886.767578125
116.52452850341797,14874.73046875
116.45662689208984,14862.6689453125
116.27078247070312,14850.6982421875
116.24575805664062,14838.72265625
116.16488647460938,14826.908203125
116.0550308227539,14815.015625
115.95439147949219,14803.2421875
115.86067962646484,14791.509765625
115.76309204101562,14780.0048828125
115.64441680908203,14768.3115234375
115.60127258300781,14756.7578125
115.51563262939453,14745.1728515625
115.40814208984375,14733.50390625
115.29175567626953,14721.7744140625
115.22715759277344,14710.1787109375
115.12335968017578,14698.458984375
115.09318542480469,14686.658203125
114.99287414550781,14674.7919921875
114.87549591064453,14662.9208984375
114.76631164550781,14651.365234375
114.66712188720703,14639.8623046875
114.58718872070312,14628.478515625
114.49798583984375,14616.9384765625
114.40580749511719,14605.1630859375
114.28653717041016,14593.4375
114.21074676513672,14581.8310546875
114.1336669921875,14570.099609375
114.06322479248047,14558.7158203125
113.97013092041016,14547.373046875
113.85723114013672,14536.0771484375
113.83200073242188,14524.9970703125
113.64787292480469,14513.796875
113.60807037353516,14502.4482421875
113.51670837402344,14491.1123046875
113.37908172607422,14479.8876953125
113.34495544433594,14468.634765625
113.24259185791016,14457.365234375
113.13658905029297,14446.0244140625
113.08085632324219,14434.6748046875
113.02851867675781,14423.646484375
112.8750228881836,14412.5439453125
112.84546661376953,14401.6484375
112.72891235351562,14390.7255859375
112.66564178466797,14379.73046875
112.53670501708984,14368.8076171875
112.443603515625,14358.138671875
112.39002227783203,14347.9228515625
112.28865814208984,14337.4853515625
112.21807098388672,14327.23828125
112.11650848388672,14316.693359375
112.05746459960938,14306.232421875
112.00904083251953,14295.9990234375
111.83220672607422,14285.4951171875
111.82766723632812,14274.609375
111.75792694091797,14263.8310546875
111.6558609008789,14253.0810546875
111.58677673339844,14242.255859375
111.52621459960938,14231.9599609375
111.40100860595703,14221.6865234375
111.32339477539062,14211.1982421875
111.22689819335938,14200.869140625
111.2047348022461,14190.5693359375
111.03885650634766,14180.3427734375
111.03034210205078,14170.2490234375
110.89404296875,14160.2333984375
110.93645477294922,14150.3466796875
110.7466049194336,14140.4482421875
110.67298889160156,14130.705078125
110.614501953125,14120.9814453125
110.6035385131836,14111.013671875
110.4232406616211,14100.8935546875
110.30938720703125,14090.93359375
110.32395935058594,14080.8828125
110.22602844238281,14070.7275390625
110.17997741699219,14060.7880859375
110.06669616699219,14050.8662109375
110.02041625976562,14041.1201171875
109.90953063964844,14031.466796875
109.78607940673828,14022.021484375
109.72936248779297,14012.5732421875
109.70404052734375,14002.9892578125
109.63618469238281,13993.3662109375
109.54451751708984,13983.40234375
109.49268341064453,13973.6279296875
109.35977935791016,13963.7841796875
109.27068328857422,13953.8330078125
109.25898742675781,13944.263671875
109.19383239746094,13934.7666015625
109.02857208251953,13925.1572265625
109.00128173828125,13915.708984375
108.97856140136719,13906.302734375
108.84871673583984,13896.8369140625
108.74227905273438,13887.2919921875
108.69265747070312,13877.7509765625
108.6337661743164,13868.1943359375
108.56546783447266,13858.5810546875
108.43390655517578,13848.9375
108.41777801513672,13839.34375
108.32220458984375,13829.619140625
108.24038696289062,13819.935546875
