loss,accuracy
0.0015685198595747352,0.9357245337159253
0.0013891598209738731,0.9426111908177905
0.0013525469694286585,0.942467718794835
0.001423178007826209,0.9404591104734576
0.0014697435544803739,0.9384505021520804
0.0014484903076663613,0.9401721664275466
0.0014604805037379265,0.9395982783357245
0.0014119204133749008,0.9434720229555237
0.0013899754267185926,0.9444763271162123
0.001415463164448738,0.9433285509325682
0.001422189292497933,0.9408895265423243
0.0014007483841851354,0.9423242467718795
0.0013791735982522368,0.942754662840746
0.0013743488816544414,0.942467718794835
0.0013721705181524158,0.9426111908177905
0.001365095959044993,0.9437589670014347
0.0013387473300099373,0.9460545193687231
0.0013452388811856508,0.9469153515064562
0.0013024447252973914,0.9479196556671449
0.0012567827943712473,0.9507890961262554
0.001223584869876504,0.9526542324246772
0.0012375885853543878,0.9532281205164993
0.001285829464904964,0.9509325681492109
0.0013083117082715034,0.9506456241032999
0.0013614153722301126,0.9480631276901005
0.0013717424590140581,0.9472022955523672
0.0013100028736516833,0.9496413199426111
0.0012975586578249931,0.9509325681492109
0.0012776743387803435,0.9510760401721664
0.0012841926654800773,0.9499282639885223
0.0013330398360267282,0.9469153515064562
0.001329686725512147,0.9460545193687231
0.001341798109933734,0.9447632711621234
0.001300624804571271,0.9473457675753229
0.0012850185157731175,0.9502152080344333
0.001295597292482853,0.9507890961262554
0.0012878717388957739,0.9503586800573888
0.0013082688674330711,0.9486370157819225
0.001330021070316434,0.9474892395982784
0.00126160541549325,0.9496413199426111
0.0012047908967360854,0.9542324246771879
0.0011997336987406015,0.9527977044476327
0.0012764331186190248,0.9489239598278336
0.0013325194595381618,0.9456241032998566
0.0013831027317792177,0.9418938307030129
0.0014056856743991375,0.9403156384505021
0.0013988172868266702,0.9408895265423243
0.0013137480709701777,0.9450502152080344
0.0012352373450994492,0.9472022955523672
0.0011859249789267778,0.9506456241032999
0.0011446273420006037,0.9535150645624103
0.001122008077800274,0.9539454806312769
0.0011173721868544817,0.9535150645624103
0.001137193525210023,0.9519368723098995
0.001136026345193386,0.951793400286944
0.00112951232586056,0.9525107604017217
0.0011453969636932015,0.9527977044476327
0.0011743599316105247,0.9513629842180775
0.0012166063534095883,0.951506456241033
0.0012307959841564298,0.9497847919655668
0.0012283420655876398,0.948493543758967
0.0012371153570711613,0.9499282639885223
0.0012057775165885687,0.9500717360114778
0.0012070490047335625,0.9489239598278336
0.0012274582404643297,0.9463414634146341
0.0012258511269465089,0.945480631276901
0.0012270300649106503,0.9464849354375897
0.001239727484062314,0.9473457675753229
0.0012540273601189256,0.948780487804878
0.0012751460308209062,0.9490674318507891
0.0012713591568171978,0.9494978479196556
0.001238886616192758,0.9496413199426111
0.0012322908733040094,0.9507890961262554
0.0012205536477267742,0.9503586800573888
0.0011785735841840506,0.9525107604017217
0.001168200746178627,0.9533715925394548
0.0011363737285137177,0.9540889526542324
0.0011018724180758,0.9562410329985653
0.0010907481191679835,0.957532281205165
0.0010816613212227821,0.9583931133428981
0.0011162603041157126,0.9556671449067432
0.0011476492509245872,0.9538020086083214
0.0011941379634663463,0.9512195121951219
0.001208114088512957,0.9510760401721664
0.0012139511527493596,0.9516499282639885
0.0012287234421819448,0.9509325681492109
0.0012369276955723763,0.951506456241033
0.0012424065498635173,0.9525107604017217
0.0011974852532148361,0.9529411764705882
0.0011984816519543529,0.9523672883787662
0.0012058598222211003,0.9529411764705882
0.0012243152596056461,0.9522238163558107
0.0012312224134802818,0.952080344332855
0.001242756494320929,0.9523672883787662
0.0012393224751576781,0.9516499282639885
0.001228107139468193,0.952080344332855
0.0012216604081913829,0.951793400286944
0.001216205069795251,0.9519368723098995
0.0012066103518009186,0.9519368723098995
0.0011822491651400924,0.9529411764705882
0.0012194811133667827,0.9522238163558107
0.0012726576533168554,0.9480631276901005
0.0013002859195694327,0.9469153515064562
0.0012923189206048846,0.9474892395982784
0.00134370313026011,0.9460545193687231
0.001317804679274559,0.9439024390243902
0.0013079040218144655,0.9459110473457676
0.0012813443318009377,0.9477761836441894
0.001229476067237556,0.9519368723098995
0.001164683373644948,0.9542324246771879
0.0011241581523790956,0.957819225251076
0.0010746715124696493,0.9595408895265424
0.0010783924954012036,0.9583931133428981
0.0010908407857641578,0.9568149210903873
0.0010790744563564658,0.9553802008608321
0.0010684645967558026,0.9566714490674318
0.0010643951827660203,0.9579626972740316
0.0010577163193374872,0.9592539454806313
0.0010471983114257455,0.9614060258249641
